"seed","mr_level_pct","scale","statistic","effect","estimate","estimate_aligned","se","true_value"
20260428,2,"sqrt_network","absdiff.active","difference_active",0.144726508668616,0.144726508668616,0.0361403292010275,0.15
20260428,2,"raw","absdiff.active","difference_active",0.162344814185499,0.162344814185499,0.0364089094739778,0.15
20260428,2,"raw","s.r.sub.rep.1","inertia",0.0342393238800884,0.0342393238800884,0.0127802028061159,0.02
20260428,2,"sqrt_network","s.r.sub.rep.1","inertia",0.334802518330886,0.334802518330886,0.0389832508914029,0.02
20260428,2,"sqrt_network","otp","otp",0.0609574169810562,0.0609574169810562,0.0129469555207531,0.03
20260428,2,"raw","otp","otp",0.00220537174435975,0.00220537174435975,0.000353451372308922,0.03
20260428,2,"sqrt_network","reciprocation","reciprocity",0.481702999128485,0.481702999128485,0.0405117585071377,0.1
20260428,2,"raw","reciprocation","reciprocity",0.106546206405689,0.106546206405689,0.0133835379094322,0.1
20260428,2,"raw","catdiff.group","same_group",-0.415204443912973,0.415204443912973,0.0528833330819299,0.4
20260428,2,"sqrt_network","catdiff.group","same_group",-0.284715370244228,0.284715370244228,0.0541880250229711,0.4
20260428,8,"sqrt_network","absdiff.active","difference_active",0.151282270072342,0.151282270072342,0.036924546343787,0.15
20260428,8,"raw","absdiff.active","difference_active",0.161880438029843,0.161880438029843,0.0371184026299606,0.15
20260428,8,"raw","s.r.sub.rep.1","inertia",0.0292967850426668,0.0292967850426668,0.0129258256758845,0.02
20260428,8,"sqrt_network","s.r.sub.rep.1","inertia",0.3288795051658,0.3288795051658,0.0406948309063872,0.02
20260428,8,"sqrt_network","otp","otp",0.0550394594682542,0.0550394594682542,0.0134695034476221,0.03
20260428,8,"raw","otp","otp",0.001822360269899,0.001822360269899,0.00034878029856977,0.03
20260428,8,"sqrt_network","reciprocation","reciprocity",0.507426431480893,0.507426431480893,0.0427427458333837,0.1
20260428,8,"raw","reciprocation","reciprocity",0.115815999075932,0.115815999075932,0.0137535824014882,0.1
20260428,8,"raw","catdiff.group","same_group",-0.416894236173813,0.416894236173813,0.0533909348609997,0.4
20260428,8,"sqrt_network","catdiff.group","same_group",-0.302174679204701,0.302174679204701,0.0544451450134946,0.4
20260428,16,"sqrt_network","absdiff.active","difference_active",0.164350295743339,0.164350295743339,0.0379909711363466,0.15
20260428,16,"raw","absdiff.active","difference_active",0.168872809066498,0.168872809066498,0.0380994492920169,0.15
20260428,16,"raw","s.r.sub.rep.1","inertia",0.0536821650089329,0.0536821650089329,0.0118725542138083,0.02
20260428,16,"sqrt_network","s.r.sub.rep.1","inertia",0.3785080165311,0.3785080165311,0.04059349518431,0.02
20260428,16,"sqrt_network","otp","otp",0.0612169587543538,0.0612169587543538,0.0130232948630573,0.03
20260428,16,"raw","otp","otp",0.00143407927465616,0.00143407927465616,0.000303493664912765,0.03
20260428,16,"sqrt_network","reciprocation","reciprocity",0.465820616253522,0.465820616253522,0.0417789607247689,0.1
20260428,16,"raw","reciprocation","reciprocity",0.0854869914721303,0.0854869914721303,0.0123498239656251,0.1
20260428,16,"raw","catdiff.group","same_group",-0.391809504800903,0.391809504800903,0.0539972414089185,0.4
20260428,16,"sqrt_network","catdiff.group","same_group",-0.276195823893931,0.276195823893931,0.0549324210204009,0.4
20260428,24,"sqrt_network","absdiff.active","difference_active",0.158835988481735,0.158835988481735,0.0381706026477936,0.15
20260428,24,"raw","absdiff.active","difference_active",0.156339525690548,0.156339525690548,0.0384673536389709,0.15
20260428,24,"raw","s.r.sub.rep.1","inertia",0.0268042617055924,0.0268042617055924,0.0128710611852984,0.02
20260428,24,"sqrt_network","s.r.sub.rep.1","inertia",0.307899098486899,0.307899098486899,0.0436348766877653,0.02
20260428,24,"sqrt_network","otp","otp",0.0517636977654379,0.0517636977654379,0.0129806922954607,0.03
20260428,24,"raw","otp","otp",0.00128423252158142,0.00128423252158142,0.000273434343354521,0.03
20260428,24,"sqrt_network","reciprocation","reciprocity",0.546138345108433,0.546138345108433,0.0442811689477183,0.1
20260428,24,"raw","reciprocation","reciprocity",0.112081624115695,0.112081624115695,0.0130673451489755,0.1
20260428,24,"raw","catdiff.group","same_group",-0.431445789076017,0.431445789076017,0.0549438692330457,0.4
20260428,24,"sqrt_network","catdiff.group","same_group",-0.340357351787183,0.340357351787183,0.0555524271977888,0.4
20260429,0,"sqrt_network","absdiff.active","difference_active",0.112213507593104,0.112213507593104,0.0266380883434266,0.15
20260429,0,"raw","absdiff.active","difference_active",0.106118351258453,0.106118351258453,0.0272269390311845,0.15
20260429,0,"raw","s.r.sub.rep.1","inertia",0.0395453281119096,0.0395453281119096,0.011710409912834,0.02
20260429,0,"sqrt_network","s.r.sub.rep.1","inertia",0.245457890002015,0.245457890002015,0.0391166216633781,0.02
20260429,0,"sqrt_network","otp","otp",0.087031207705291,0.087031207705291,0.0103349948687935,0.03
20260429,0,"raw","otp","otp",0.00148437530948773,0.00148437530948773,0.000225328602136532,0.03
20260429,0,"sqrt_network","reciprocation","reciprocity",0.368973997807349,0.368973997807349,0.0405293607925194,0.1
20260429,0,"raw","reciprocation","reciprocity",0.104090188142894,0.104090188142894,0.0121299958526943,0.1
20260429,0,"raw","catdiff.group","same_group",-0.412111076944224,0.412111076944224,0.0523690127978395,0.4
20260429,0,"sqrt_network","catdiff.group","same_group",-0.350540986282349,0.350540986282349,0.0539469609307342,0.4
20260429,2,"sqrt_network","absdiff.active","difference_active",0.112770596069652,0.112770596069652,0.0267863618453372,0.15
20260429,2,"raw","absdiff.active","difference_active",0.105639227092673,0.105639227092673,0.0273142348104369,0.15
20260429,2,"raw","s.r.sub.rep.1","inertia",0.0380688382310308,0.0380688382310308,0.0117559300879678,0.02
20260429,2,"sqrt_network","s.r.sub.rep.1","inertia",0.242083846872326,0.242083846872326,0.0396004538580146,0.02
20260429,2,"sqrt_network","otp","otp",0.0850830582304975,0.0850830582304975,0.0103518135538489,0.03
20260429,2,"raw","otp","otp",0.00143261956836588,0.00143261956836588,0.000223114366757449,0.03
20260429,2,"sqrt_network","reciprocation","reciprocity",0.373199100175393,0.373199100175393,0.041063117028453,0.1
20260429,2,"raw","reciprocation","reciprocity",0.10596231100074,0.10596231100074,0.0121478130226797,0.1
20260429,2,"raw","catdiff.group","same_group",-0.418094717600938,0.418094717600938,0.0526365551742358,0.4
20260429,2,"sqrt_network","catdiff.group","same_group",-0.359694452571803,0.359694452571803,0.0541764803307948,0.4
20260429,8,"sqrt_network","absdiff.active","difference_active",0.111275769043066,0.111275769043066,0.0274112290361239,0.15
20260429,8,"raw","absdiff.active","difference_active",0.101105412271328,0.101105412271328,0.0279331142367468,0.15
20260429,8,"raw","s.r.sub.rep.1","inertia",0.0382898753832358,0.0382898753832358,0.0118508886488222,0.02
20260429,8,"sqrt_network","s.r.sub.rep.1","inertia",0.265700721778278,0.265700721778278,0.0402296962311051,0.02
20260429,8,"sqrt_network","otp","otp",0.0776956639576318,0.0776956639576318,0.0100594272326787,0.03
20260429,8,"raw","otp","otp",0.00129069354183882,0.00129069354183882,0.000211154957700673,0.03
20260429,8,"sqrt_network","reciprocation","reciprocity",0.376895422129191,0.376895422129191,0.0417129373136024,0.1
20260429,8,"raw","reciprocation","reciprocity",0.10301353764264,0.10301353764264,0.012210966482346,0.1
20260429,8,"raw","catdiff.group","same_group",-0.429496268638071,0.429496268638071,0.0531516199851483,0.4
20260429,8,"sqrt_network","catdiff.group","same_group",-0.369868982999488,0.369868982999488,0.0546610641067094,0.4
20260429,16,"sqrt_network","absdiff.active","difference_active",0.119753500978056,0.119753500978056,0.0280160688804136,0.15
20260429,16,"raw","absdiff.active","difference_active",0.112030017063984,0.112030017063984,0.0286730531412652,0.15
20260429,16,"raw","s.r.sub.rep.1","inertia",0.0545451842922736,0.0545451842922736,0.0108924517423485,0.02
20260429,16,"sqrt_network","s.r.sub.rep.1","inertia",0.300552863139438,0.300552863139438,0.0418293828588268,0.02
20260429,16,"sqrt_network","otp","otp",0.0681520987265444,0.0681520987265444,0.00992973181337287,0.03
20260429,16,"raw","otp","otp",0.000929956990148072,0.000929956990148072,0.000198304037512338,0.03
20260429,16,"sqrt_network","reciprocation","reciprocity",0.355306434046771,0.355306434046771,0.0426784379387707,0.1
20260429,16,"raw","reciprocation","reciprocity",0.0904440727811716,0.0904440727811716,0.0113881705825056,0.1
20260429,16,"raw","catdiff.group","same_group",-0.417372753784979,0.417372753784979,0.0543298447993796,0.4
20260429,16,"sqrt_network","catdiff.group","same_group",-0.371316699647591,0.371316699647591,0.0558460091896371,0.4
20260429,24,"sqrt_network","absdiff.active","difference_active",0.118135161914936,0.118135161914936,0.0286916379639197,0.15
20260429,24,"raw","absdiff.active","difference_active",0.10715073814743,0.10715073814743,0.0290985418244247,0.15
20260429,24,"raw","s.r.sub.rep.1","inertia",0.0565673445514857,0.0565673445514857,0.010701145855351,0.02
20260429,24,"sqrt_network","s.r.sub.rep.1","inertia",0.287784812344294,0.287784812344294,0.0421726635920566,0.02
20260429,24,"sqrt_network","otp","otp",0.0686950641528565,0.0686950641528565,0.0102088529531168,0.03
20260429,24,"raw","otp","otp",0.00100950256418142,0.00100950256418142,0.000204415360517006,0.03
20260429,24,"sqrt_network","reciprocation","reciprocity",0.346647656702888,0.346647656702888,0.0430150640742245,0.1
20260429,24,"raw","reciprocation","reciprocity",0.0796990339149957,0.0796990339149957,0.0109713299749037,0.1
20260429,24,"raw","catdiff.group","same_group",-0.452394671778247,0.452394671778247,0.0554087234676508,0.4
20260429,24,"sqrt_network","catdiff.group","same_group",-0.412012940297694,0.412012940297694,0.0568440980155862,0.4
20260430,0,"sqrt_network","absdiff.active","difference_active",0.14311938734642,0.14311938734642,0.0335683237209556,0.15
20260430,0,"raw","absdiff.active","difference_active",0.146425629010006,0.146425629010006,0.0333508998405345,0.15
20260430,0,"raw","s.r.sub.rep.1","inertia",0.0502867968999433,0.0502867968999433,0.0108658649990102,0.02
20260430,0,"sqrt_network","s.r.sub.rep.1","inertia",0.181439052688888,0.181439052688888,0.0395569419106952,0.02
20260430,0,"sqrt_network","otp","otp",0.0734702438147853,0.0734702438147853,0.01109422460887,0.03
20260430,0,"raw","otp","otp",0.00123315379722044,0.00123315379722044,0.000269705398666757,0.03
20260430,0,"sqrt_network","reciprocation","reciprocity",0.323712209455315,0.323712209455315,0.0402451202081551,0.1
20260430,0,"raw","reciprocation","reciprocity",0.0823696188493994,0.0823696188493994,0.0113602671189656,0.1
20260430,0,"raw","catdiff.group","same_group",-0.359071609119953,0.359071609119953,0.0493736617789294,0.4
20260430,0,"sqrt_network","catdiff.group","same_group",-0.359535257617428,0.359535257617428,0.0498201958559094,0.4
20260430,2,"sqrt_network","absdiff.active","difference_active",0.137983845047436,0.137983845047436,0.0336731591042166,0.15
20260430,2,"raw","absdiff.active","difference_active",0.14138195134213,0.14138195134213,0.0334860084935591,0.15
20260430,2,"raw","s.r.sub.rep.1","inertia",0.0493433250755915,0.0493433250755915,0.0109699990059273,0.02
20260430,2,"sqrt_network","s.r.sub.rep.1","inertia",0.174735742468668,0.174735742468668,0.0403815521630825,0.02
20260430,2,"sqrt_network","otp","otp",0.0738492359738065,0.0738492359738065,0.0112008135093179,0.03
20260430,2,"raw","otp","otp",0.00123747792714475,0.00123747792714475,0.00026846479869864,0.03
20260430,2,"sqrt_network","reciprocation","reciprocity",0.332089203666311,0.332089203666311,0.0410565756967243,0.1
20260430,2,"raw","reciprocation","reciprocity",0.0836763559105026,0.0836763559105026,0.0114975561504966,0.1
20260430,2,"raw","catdiff.group","same_group",-0.361147602304595,0.361147602304595,0.0497601350684189,0.4
20260430,2,"sqrt_network","catdiff.group","same_group",-0.360319007546374,0.360319007546374,0.0503315524715849,0.4
20260430,8,"sqrt_network","absdiff.active","difference_active",0.151363114259909,0.151363114259909,0.0342229837513084,0.15
20260430,8,"raw","absdiff.active","difference_active",0.151315692025105,0.151315692025105,0.0340782496758775,0.15
20260430,8,"raw","s.r.sub.rep.1","inertia",0.0580688569075521,0.0580688569075521,0.0107350611017288,0.02
20260430,8,"sqrt_network","s.r.sub.rep.1","inertia",0.205406683919826,0.205406683919826,0.0405852713914387,0.02
20260430,8,"sqrt_network","otp","otp",0.0688198943733931,0.0688198943733931,0.0107033441410977,0.03
20260430,8,"raw","otp","otp",0.0011143474969335,0.0011143474969335,0.000241617540832466,0.03
20260430,8,"sqrt_network","reciprocation","reciprocity",0.326041405456462,0.326041405456462,0.0409781208868376,0.1
20260430,8,"raw","reciprocation","reciprocity",0.0778062084381764,0.0778062084381764,0.0110595446666213,0.1
20260430,8,"raw","catdiff.group","same_group",-0.366735904329679,0.366735904329679,0.0503036212226013,0.4
20260430,8,"sqrt_network","catdiff.group","same_group",-0.372365771679213,0.372365771679213,0.0504814766226579,0.4
20260430,16,"sqrt_network","absdiff.active","difference_active",0.141335234692175,0.141335234692175,0.0346882808167212,0.15
20260430,16,"raw","absdiff.active","difference_active",0.142374020959246,0.142374020959246,0.0346536073695189,0.15
20260430,16,"raw","s.r.sub.rep.1","inertia",0.0556602906800985,0.0556602906800985,0.010818224632614,0.02
20260430,16,"sqrt_network","s.r.sub.rep.1","inertia",0.206075568946584,0.206075568946584,0.0420496024322065,0.02
20260430,16,"sqrt_network","otp","otp",0.073193188615866,0.073193188615866,0.0109072949239711,0.03
20260430,16,"raw","otp","otp",0.00108247010118187,0.00108247010118187,0.000235822613276349,0.03
20260430,16,"sqrt_network","reciprocation","reciprocity",0.283649023904282,0.283649023904282,0.0423588484230816,0.1
20260430,16,"raw","reciprocation","reciprocity",0.0683730793426258,0.0683730793426258,0.0111441891967248,0.1
20260430,16,"raw","catdiff.group","same_group",-0.396137291941642,0.396137291941642,0.0515428215143233,0.4
20260430,16,"sqrt_network","catdiff.group","same_group",-0.408068334481127,0.408068334481127,0.0517290079353607,0.4
20260430,24,"sqrt_network","absdiff.active","difference_active",0.1445324908805,0.1445324908805,0.0358422877543772,0.15
20260430,24,"raw","absdiff.active","difference_active",0.138780426800314,0.138780426800314,0.0357578113412606,0.15
20260430,24,"raw","s.r.sub.rep.1","inertia",0.0520446031321763,0.0520446031321763,0.010990151543543,0.02
20260430,24,"sqrt_network","s.r.sub.rep.1","inertia",0.198544111383911,0.198544111383911,0.0436632483535921,0.02
20260430,24,"sqrt_network","otp","otp",0.0693108087150877,0.0693108087150877,0.0105543383356273,0.03
20260430,24,"raw","otp","otp",0.00101605220641918,0.00101605220641918,0.000216293848808437,0.03
20260430,24,"sqrt_network","reciprocation","reciprocity",0.295300472610402,0.295300472610402,0.0440866029117301,0.1
20260430,24,"raw","reciprocation","reciprocity",0.0759705762600439,0.0759705762600439,0.0113320014956503,0.1
20260430,24,"raw","catdiff.group","same_group",-0.386509568603706,0.386509568603706,0.0525428285953262,0.4
20260430,24,"sqrt_network","catdiff.group","same_group",-0.406433239167896,0.406433239167896,0.0526402407606037,0.4
20260431,0,"sqrt_network","absdiff.active","difference_active",0.20628223144345,0.20628223144345,0.0356352798595781,0.15
20260431,0,"raw","absdiff.active","difference_active",0.222629404663874,0.222629404663874,0.035722137927751,0.15
20260431,0,"raw","s.r.sub.rep.1","inertia",0.0500487078687336,0.0500487078687336,0.0117477068874582,0.02
20260431,0,"sqrt_network","s.r.sub.rep.1","inertia",0.333882145305293,0.333882145305293,0.0380008677764135,0.02
20260431,0,"sqrt_network","otp","otp",0.00365261677109447,0.00365261677109447,0.0137967729093262,0.03
20260431,0,"raw","otp","otp",0.000799476796933068,0.000799476796933068,0.000445063701912463,0.03
20260431,0,"sqrt_network","reciprocation","reciprocity",0.403089011559181,0.403089011559181,0.0368160036594682,0.1
20260431,0,"raw","reciprocation","reciprocity",0.0679795037252398,0.0679795037252398,0.011502702684978,0.1
20260431,0,"raw","catdiff.group","same_group",-0.448684331842391,0.448684331842391,0.0603698256851939,0.4
20260431,0,"sqrt_network","catdiff.group","same_group",-0.344074074815475,0.344074074815475,0.0612253941034854,0.4
