IS_OBSERVED,SOURCE,TARGET,TIME,TYPE,WEIGHT,EVENT_INTERVAL_ID,EVENT,INTEGER_TIME,TIME_POINT,TIME_UNIT,EVENT_INTERVAL,s.r.sub.rep.1,reciprocation,absdiff.active,catdiff.group,otp
0,|12|,|11|,4.953258,,0.0,,61,4953258,16,5250809,16,0,0,0.53919505,0,0
0,|12|,|6|,4.953258,,0.0,,61,4953258,16,5250809,16,0,0,0.56423946,1,0
0,|12|,|7|,4.953258,,0.0,,61,4953258,16,5250809,16,0,0,0.03679263,0,0
0,|12|,|13|,4.953258,,0.0,,61,4953258,16,5250809,16,0,0,0.97926621,1,0
1,|13|,|18|,5.062056,email,1,16,62,5062056,17,5359607,17,0,0,0.14423604,1,0
0,|13|,|8|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.13960322,0,0
0,|13|,|14|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.92433353,1,0
0,|13|,|9|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.4766798,1,0
0,|13|,|15|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.94898183,1,0
0,|13|,|16|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.88340077,1,1
0,|13|,|17|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.74631925,0,0
0,|13|,|1|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,2.05156337,0,0
0,|13|,|2|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.40036423,0,0
0,|13|,|19|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.50302024,1,0
0,|13|,|3|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.65671673,1,0
0,|13|,|20|,5.062056,,0.0,,62,5062056,17,5359607,17,1,0,0.78927882,1,0
0,|13|,|4|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.58186501,1,1
0,|13|,|10|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.49815268,1,0
0,|13|,|5|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.02331639,1,0
0,|13|,|11|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.44007116,1,0
0,|13|,|6|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.41502675,0,0
0,|13|,|12|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,0.97926621,1,0
0,|13|,|7|,5.062056,,0.0,,62,5062056,17,5359607,17,0,0,1.01605883,1,0
1,|10|,|9|,5.155238,email,1,17,63,5155238,18,5452789,18,0,0,0.97483248,0,0
0,|10|,|14|,5.155238,,0.0,,63,5155238,18,5452789,18,0,1,1.42248621,0,0
0,|10|,|15|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,1.44713451,0,0
0,|10|,|16|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,0.38524809,0,0
0,|10|,|17|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,1.24447193,1,0
0,|10|,|1|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,2.54971605,1,0
0,|10|,|18|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,0.64238872,0,0
0,|10|,|2|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,0.89851691,1,0
0,|10|,|19|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,0.00486756,0,0
0,|10|,|3|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,1.15486941,0,0
0,|10|,|20|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,1.2874315,0,0
0,|10|,|4|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,1.08001769,0,0
0,|10|,|5|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,0.52146907,0,0
0,|10|,|11|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,0.93822383,0,0
0,|10|,|6|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,0.91317943,1,0
0,|10|,|12|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,1.47741889,0,0
0,|10|,|7|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,1.51421151,0,0
0,|10|,|13|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,0.49815268,1,0
0,|10|,|8|,5.155238,,0.0,,63,5155238,18,5452789,18,0,0,0.6377559,1,0
1,|20|,|17|,5.719788,email,1,18,64,5719788,19,6017339,19,0,0,0.04295958,1,0
0,|20|,|9|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,0.31259902,0,0
0,|20|,|15|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,0.15970301,0,0
0,|20|,|16|,5.719788,,0.0,,64,5719788,19,6017339,19,0,1,1.67267959,0,0
0,|20|,|1|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,1.26228455,1,0
0,|20|,|18|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,0.64504278,0,0
0,|20|,|2|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,0.38891459,1,0
0,|20|,|19|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,1.29229906,0,0
0,|20|,|3|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,0.13256209,0,0
0,|20|,|4|,5.719788,,0.0,,64,5719788,19,6017339,19,0,1,0.20741381,0,0
0,|20|,|10|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,1.2874315,0,0
0,|20|,|5|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,0.76596243,0,0
0,|20|,|11|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,0.34920767,0,0
0,|20|,|6|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,0.37425207,1,0
0,|20|,|12|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,0.18998739,0,0
0,|20|,|7|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,0.22678001,0,0
0,|20|,|13|,5.719788,,0.0,,64,5719788,19,6017339,19,0,1,0.78927882,1,0
0,|20|,|8|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,0.6496756,1,0
0,|20|,|14|,5.719788,,0.0,,64,5719788,19,6017339,19,0,0,0.13505471,0,0
1,|18|,|8|,6.104836,email,1,19,65,6104836,20,6402387,20,0,0,0.00463282,1,0
0,|18|,|6|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,0.27079071,1,0
0,|18|,|12|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,0.83503017,0,0
0,|18|,|7|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,0.87182279,0,0
0,|18|,|13|,6.104836,,0.0,,65,6104836,20,6402387,20,0,1,0.14423604,1,0
0,|18|,|14|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,0.78009749,0,0
0,|18|,|9|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,0.33244376,0,0
0,|18|,|15|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,0.80474579,0,0
0,|18|,|16|,6.104836,,0.0,,65,6104836,20,6402387,20,1,1,1.02763681,0,0
0,|18|,|17|,6.104836,,0.0,,65,6104836,20,6402387,20,0,1,0.6020832,1,0
0,|18|,|1|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,1.90732733,1,0
0,|18|,|2|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,0.25612819,1,0
0,|18|,|19|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,0.64725628,0,0
0,|18|,|3|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,0.51248069,0,0
0,|18|,|20|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,0.64504278,0,0
0,|18|,|4|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,0.43762897,0,0
0,|18|,|10|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,0.64238872,0,0
0,|18|,|5|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,0.12091965,0,0
0,|18|,|11|,6.104836,,0.0,,65,6104836,20,6402387,20,0,0,0.29583511,0,0
1,|7|,|12|,6.229613,email,1,20,66,6229613,21,6527164,21,0,0,0.03679263,0,0
0,|7|,|17|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,0.26973959,1,0
0,|7|,|1|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,1.03550454,1,0
0,|7|,|18|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,0.87182279,0,0
0,|7|,|2|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,0.6156946,1,0
0,|7|,|19|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,1.51907907,0,0
0,|7|,|3|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,0.3593421,0,0
0,|7|,|20|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,0.22678001,0,0
0,|7|,|4|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,0.43419382,0,0
0,|7|,|10|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,1.51421151,0,0
0,|7|,|5|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,0.99274244,0,0
0,|7|,|11|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,0.57598768,0,0
0,|7|,|6|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,0.60103208,1,0
0,|7|,|13|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,1.01605883,1,0
0,|7|,|8|,6.229613,,0.0,,66,6229613,21,6527164,21,0,1,0.87645561,1,0
0,|7|,|14|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,0.0917253,0,0
0,|7|,|9|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,0.53937903,0,0
0,|7|,|15|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,0.067077,0,0
0,|7|,|16|,6.229613,,0.0,,66,6229613,21,6527164,21,0,0,1.8994596,0,0
1,|3|,|16|,6.433401,email,1,21,67,6433401,22,6730952,22,0,0,1.5401175,0,0
0,|3|,|18|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.51248069,0,0
0,|3|,|2|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.2563525,1,0
0,|3|,|19|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,1.15973697,0,0
0,|3|,|20|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.13256209,0,0
0,|3|,|4|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.07485172,0,0
0,|3|,|10|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,1.15486941,0,0
0,|3|,|5|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.63340034,0,0
0,|3|,|11|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.21664558,0,0
0,|3|,|6|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.24168998,1,0
0,|3|,|12|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.32254948,0,0
0,|3|,|7|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.3593421,0,0
0,|3|,|13|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.65671673,1,0
0,|3|,|8|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.51711351,1,0
0,|3|,|14|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.2676168,0,0
0,|3|,|9|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.18003693,0,0
0,|3|,|15|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.2922651,0,0
0,|3|,|17|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,0.08960252,1,0
0,|3|,|1|,6.433401,,0.0,,67,6433401,22,6730952,22,0,0,1.39484664,1,0
1,|14|,|6|,6.451267,email,1,22,68,6451267,23,6748818,23,0,0,0.50930678,1,0
0,|14|,|7|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,0.0917253,0,0
0,|14|,|13|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,0.92433353,1,0
0,|14|,|8|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,0.78473031,1,0
0,|14|,|9|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,0.44765373,0,0
0,|14|,|15|,6.451267,,0.0,,68,6451267,23,6748818,23,1,0,0.0246483,0,0
0,|14|,|16|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,1.8077343,0,0
0,|14|,|17|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,0.17801428,1,0
0,|14|,|1|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,1.12722984,1,0
0,|14|,|18|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,0.78009749,0,0
0,|14|,|2|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,0.5239693,1,0
0,|14|,|19|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,1.42735377,0,0
0,|14|,|3|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,0.2676168,0,0
0,|14|,|20|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,0.13505471,0,0
0,|14|,|4|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,0.34246852,0,0
0,|14|,|10|,6.451267,,0.0,,68,6451267,23,6748818,23,1,0,1.42248621,0,0
0,|14|,|5|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,0.90101714,0,0
0,|14|,|11|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,0.48426238,0,0
0,|14|,|12|,6.451267,,0.0,,68,6451267,23,6748818,23,0,0,0.05493268,0,0
1,|14|,|17|,6.795078,email,1,23,69,6795078,24,7092629,24,0,0,0.17801428,1,0
0,|14|,|7|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,0.0917253,0,0
0,|14|,|13|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,0.92433353,1,0
0,|14|,|8|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,0.78473031,1,0
0,|14|,|9|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,0.44765373,0,0
0,|14|,|15|,6.795078,,0.0,,69,6795078,24,7092629,24,1,0,0.0246483,0,0
0,|14|,|16|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,1.8077343,0,0
0,|14|,|1|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,1.12722984,1,1
0,|14|,|18|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,0.78009749,0,0
0,|14|,|2|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,0.5239693,1,0
0,|14|,|19|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,1.42735377,0,0
0,|14|,|3|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,0.2676168,0,0
0,|14|,|20|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,0.13505471,0,0
0,|14|,|4|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,0.34246852,0,0
0,|14|,|10|,6.795078,,0.0,,69,6795078,24,7092629,24,1,0,1.42248621,0,0
0,|14|,|5|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,0.90101714,0,0
0,|14|,|11|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,0.48426238,0,0
0,|14|,|6|,6.795078,,0.0,,69,6795078,24,7092629,24,1,0,0.50930678,1,0
0,|14|,|12|,6.795078,,0.0,,69,6795078,24,7092629,24,0,0,0.05493268,0,0
1,|3|,|9|,7.188979,email,1,24,70,7188979,25,7486530,25,0,0,0.18003693,0,0
0,|3|,|18|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,0.51248069,0,1
0,|3|,|2|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,0.2563525,1,0
0,|3|,|19|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,1.15973697,0,0
0,|3|,|20|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,0.13256209,0,0
0,|3|,|4|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,0.07485172,0,0
0,|3|,|10|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,1.15486941,0,0
0,|3|,|5|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,0.63340034,0,0
0,|3|,|11|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,0.21664558,0,0
0,|3|,|6|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,0.24168998,1,0
0,|3|,|12|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,0.32254948,0,0
0,|3|,|7|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,0.3593421,0,0
0,|3|,|13|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,0.65671673,1,0
0,|3|,|8|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,0.51711351,1,0
0,|3|,|14|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,0.2676168,0,0
0,|3|,|15|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,0.2922651,0,0
0,|3|,|16|,7.188979,,0.0,,70,7188979,25,7486530,25,1,0,1.5401175,0,0
0,|3|,|17|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,0.08960252,1,0
0,|3|,|1|,7.188979,,0.0,,70,7188979,25,7486530,25,0,0,1.39484664,1,0
1,|10|,|17|,7.635957,email,1,25,71,7635957,26,7933508,26,0,0,1.24447193,1,0
0,|10|,|14|,7.635957,,0.0,,71,7635957,26,7933508,26,0,1,1.42248621,0,0
0,|10|,|9|,7.635957,,0.0,,71,7635957,26,7933508,26,1,0,0.97483248,0,0
0,|10|,|15|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,1.44713451,0,0
0,|10|,|16|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,0.38524809,0,0
0,|10|,|1|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,2.54971605,1,0
0,|10|,|18|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,0.64238872,0,0
0,|10|,|2|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,0.89851691,1,0
0,|10|,|19|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,0.00486756,0,0
0,|10|,|3|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,1.15486941,0,1
0,|10|,|20|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,1.2874315,0,0
0,|10|,|4|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,1.08001769,0,0
0,|10|,|5|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,0.52146907,0,0
0,|10|,|11|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,0.93822383,0,0
0,|10|,|6|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,0.91317943,1,0
0,|10|,|12|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,1.47741889,0,0
0,|10|,|7|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,1.51421151,0,0
0,|10|,|13|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,0.49815268,1,0
0,|10|,|8|,7.635957,,0.0,,71,7635957,26,7933508,26,0,0,0.6377559,1,0
1,|3|,|12|,7.71011,email,1,26,72,7710110,27,8007661,27,0,0,0.32254948,0,0
0,|3|,|18|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,0.51248069,0,1
0,|3|,|2|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,0.2563525,1,0
0,|3|,|19|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,1.15973697,0,0
0,|3|,|20|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,0.13256209,0,0
0,|3|,|4|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,0.07485172,0,0
0,|3|,|10|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,1.15486941,0,1
0,|3|,|5|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,0.63340034,0,0
0,|3|,|11|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,0.21664558,0,0
0,|3|,|6|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,0.24168998,1,0
0,|3|,|7|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,0.3593421,0,0
0,|3|,|13|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,0.65671673,1,0
0,|3|,|8|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,0.51711351,1,0
0,|3|,|14|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,0.2676168,0,0
0,|3|,|9|,7.71011,,0.0,,72,7710110,27,8007661,27,1,0,0.18003693,0,0
0,|3|,|15|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,0.2922651,0,0
0,|3|,|16|,7.71011,,0.0,,72,7710110,27,8007661,27,1,0,1.5401175,0,0
0,|3|,|17|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,0.08960252,1,0
0,|3|,|1|,7.71011,,0.0,,72,7710110,27,8007661,27,0,0,1.39484664,1,0
1,|11|,|4|,7.862804,email,1,27,73,7862804,28,8160355,28,0,0,0.14179386,0,0
0,|11|,|8|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.30046793,1,0
0,|11|,|14|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.48426238,0,0
0,|11|,|9|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.03660864,0,0
0,|11|,|15|,7.862804,,0.0,,73,7862804,28,8160355,28,0,1,0.50891068,0,0
0,|11|,|16|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,1.32347192,0,0
0,|11|,|17|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.30624809,1,0
0,|11|,|1|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,1.61149222,1,0
0,|11|,|18|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.29583511,0,0
0,|11|,|2|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.03970693,1,0
0,|11|,|19|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.94309139,0,0
0,|11|,|3|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.21664558,0,0
0,|11|,|20|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.34920767,0,0
0,|11|,|10|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.93822383,0,0
0,|11|,|5|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.41675476,0,0
0,|11|,|6|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.02504441,1,0
0,|11|,|12|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.53919505,0,0
0,|11|,|7|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.57598768,0,0
0,|11|,|13|,7.862804,,0.0,,73,7862804,28,8160355,28,0,0,0.44007116,1,0
1,|11|,|17|,7.990859,email,1,28,74,7990859,29,8288410,29,0,0,0.30624809,1,0
0,|11|,|8|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,0.30046793,1,0
0,|11|,|14|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,0.48426238,0,0
0,|11|,|9|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,0.03660864,0,0
0,|11|,|15|,7.990859,,0.0,,74,7990859,29,8288410,29,0,1,0.50891068,0,0
0,|11|,|16|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,1.32347192,0,0
0,|11|,|1|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,1.61149222,1,0
0,|11|,|18|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,0.29583511,0,0
0,|11|,|2|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,0.03970693,1,0
0,|11|,|19|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,0.94309139,0,0
0,|11|,|3|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,0.21664558,0,0
0,|11|,|20|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,0.34920767,0,0
0,|11|,|4|,7.990859,,0.0,,74,7990859,29,8288410,29,1,0,0.14179386,0,0
0,|11|,|10|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,0.93822383,0,0
0,|11|,|5|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,0.41675476,0,0
0,|11|,|6|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,0.02504441,1,0
0,|11|,|12|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,0.53919505,0,1
0,|11|,|7|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,0.57598768,0,0
0,|11|,|13|,7.990859,,0.0,,74,7990859,29,8288410,29,0,0,0.44007116,1,0
1,|6|,|9|,8.196532,email,1,29,75,8196532,30,8494083,30,0,0,0.06165305,1,0
0,|6|,|17|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.3312925,0,0
0,|6|,|1|,8.196532,,0.0,,75,8196532,30,8494083,30,0,1,1.63653662,0,0
0,|6|,|18|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.27079071,1,0
0,|6|,|2|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.01466252,0,0
0,|6|,|19|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.91804699,1,0
0,|6|,|3|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.24168998,1,0
0,|6|,|20|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.37425207,1,0
0,|6|,|4|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.16683826,1,0
0,|6|,|10|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.91317943,1,0
0,|6|,|5|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.39171036,1,0
0,|6|,|11|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.02504441,1,0
0,|6|,|12|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.56423946,1,0
0,|6|,|7|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.60103208,1,0
0,|6|,|13|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.41502675,0,0
0,|6|,|8|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.27542353,0,0
0,|6|,|14|,8.196532,,0.0,,75,8196532,30,8494083,30,0,1,0.50930678,1,0
0,|6|,|15|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,0.53395508,1,0
0,|6|,|16|,8.196532,,0.0,,75,8196532,30,8494083,30,0,0,1.29842751,1,0
1,|18|,|1|8|,8.953374,email,1,30,76,8953374,31,9250925,31,0.5,0,0.95598008,1,0
0,|18|,|14|19|,8.953374,,0.0,,77,8953374,31,9250925,31,0,0,0.71367688,0,0
0,|18|,|16|17|,8.953374,,0.0,,77,8953374,31,9250925,31,0.5,1,0.81486001,0.5,0
0,|18|,|15|19|,8.953374,,0.0,,77,8953374,31,9250925,31,0,0,0.72600104,0,0
0,|18|,|16|19|,8.953374,,0.0,,77,8953374,31,9250925,31,0.5,0.5,0.83744654,0,0
0,|18|,|17|19|,8.953374,,0.0,,77,8953374,31,9250925,31,0,0.5,0.62466974,0.5,0
0,|18|,|1|10|,8.953374,,0.0,,77,8953374,31,9250925,31,0,0,1.27485803,0.5,0
0,|18|,|11|1|,8.953374,,0.0,,77,8953374,31,9250925,31,0,0,1.10158122,0.5,0
0,|18|,|2|10|,8.953374,,0.0,,77,8953374,31,9250925,31,0,0,0.44925845,0.5,0
0,|18|,|11|2|,8.953374,,0.0,,77,8953374,31,9250925,31,0,0,0.27598165,0.5,0
0,|18|,|4|10|,8.953374,,0.0,,77,8953374,31,9250925,31,0,0,0.54000885,0,0.5
0,|18|,|11|3|,8.953374,,0.0,,77,8953374,31,9250925,31,0,0,0.4041579,0,0.5
